"id","user_id","created_at","lang","text","bullying_traces","type","form","teasing","author_role","emotion"
108253522176385024,195061375,"2011-08-29 19:03:45","en","Lmfao he stole ur girl so u put him on bully beatdown...","n","","","","",""
108254587772866560,62361749,"2011-08-29 19:07:59","en","@USER Yea U right lemme stop being a bully lol...","y","self-disclosure","other","y","bully","none"
108259804560109568,347403263,"2011-08-29 19:28:43","en","@USER  you're a bully, lol but I love you too!","y","accusation","other","y","accuser","none"
108260171066769408,89963808,"2011-08-29 19:30:10","en","watching bully beatdown","n","","","","",""
108261920368361472,143846625,"2011-08-29 19:37:07","in","#flashback dulu sering di bully sama @USER kalo lagi latihan padus -___-","n","","","","",""
108262260404785152,166872269,"2011-08-29 19:38:28","es","@USER  niña bullying!!!! te gusta poco! xD","n","","","","",""
108266490993709056,230260458,"2011-08-29 19:55:17","en","Far from a bully but i ain't a punk","y","denial","other","n","bully","none"
108268270909521920,162833754,"2011-08-29 20:02:21","en","@USER right! I had a very cruel little boy who went way beyond bullying me in the 3rd grade & no one would help me!","y","self-disclosure","other","n","victim","none"
108270888218140672,221996749,"2011-08-29 20:12:45","en","I am being bullied by David Hernandez","y","self-disclosure","other","n","victim","none"
108273188101820416,139149365,"2011-08-29 20:21:54","en","They bully me","y","self-disclosure","other","n","victim","none"
108273302929285120,268042968,"2011-08-29 20:22:21","pt","Sonho com o dia que eu não sofrerei bullying pelo jeito que eu como @USER","n","","","","",""
108274022990626816,73798189,"2011-08-29 20:25:13","pt","@USER Ah, foda-se, o que importa é o bullying com o Kelvin","n","","","","",""
108275545183227904,55065885,"2011-08-29 20:31:16","en","@USER Matt, I nearly got taken away from my parents at 13, the bullying started at a very young age cause I was chubby and stuff","y","self-disclosure","other","n","victim","none"
108288834495709184,20770172,"2011-08-29 21:24:04","en","Online bullying: back to school means back to reality - Sync (blog) HTTPLINK #family","n","","","","",""
108291819225366528,206739924,"2011-08-29 21:35:56","en","#iwishyouwouldturnmedown and you be waitin on a ride to Bully every friday","n","","","","",""
108295230196944896,71919245,"2011-08-29 21:49:29","en","Happy, Friends, Love, Bullying, *medo*","n","","","","",""
108300060105781248,99419829,"2011-08-29 22:08:41","en","#oomf bullied me today ..","y","self-disclosure","other","n","victim","none"
108301635394084864,322151670,"2011-08-29 22:14:56","pt","@USER há um carinha enchendo meu saco. É bullying ou burrice? Rs","n","","","","",""
108302475764826112,101240778,"2011-08-29 22:18:17","en","HBR.org: Identify and Stop Workplace Bullying HTTPLINK","n","","","","",""
108303986863509504,312753010,"2011-08-29 22:24:17","en","@USER sammy kinda got bullied today:L ahaha!","y","report","other","n","reporter","none"
108305185968898048,114624280,"2011-08-29 22:29:03","en","Ridgewood school district adjusting to new anti-bullying policy: New Jersey's Anti-Bullying Bill of Rights Act will... HTTPLINK","n","","","","",""
108307117374586880,295893071,"2011-08-29 22:36:43","en","Lmao cause they like to bully me -.-","y","self-disclosure","other","n","victim","none"
108309809572483072,21925056,"2011-08-29 22:47:25","pt","É correto falar que quem sofre de bullying é bulinado? #pensenisso","n","","","","",""
108312542304153600,61933836,"2011-08-29 22:58:17","en","Sick! @USER Plays bully, Ep.2 - HTTPLINK Bring back memories anyone?!","n","","","","",""
108312930784776192,119826847,"2011-08-29 22:59:49","pt","@USER kkkkkkkkk tadinho do theu ): sofre bullying em casa é ?","n","","","","",""
108313243331739648,316295528,"2011-08-29 23:01:04","en","I realized he gets bullied... that's just more of a reason for him to be my friend &lt;3","y","report","other","n","reporter","none"
108315843171057664,197458366,"2011-08-29 23:11:24","en","@USER If you were invisible and you saw the bully at your old high school, what would you do? #lunchtime","n","","","","",""
108318709331918848,268513596,"2011-08-29 23:22:47","en","@USER  HTTPLINK  Did you saw this ? what do you think about it ,, first time to see someone bully you on air !!!!!!!!!!","y","report","other","n","reporter","none"
108319008687783936,103768640,"2011-08-29 23:23:58","es","@USER Manrriquez cuando sufres de bulling q te golpeaban y tratabas de hacer el kamehameha y aun asi salias golpeado -_o","n","","","","",""
108319673392705536,199654451,"2011-08-29 23:26:37","en","New Blog Post How to Put Bullying In Check as a Parent - Bullying is certainly not a new issue, even though recently... HTTPLINK","n","","","","",""
108322149097410560,325103066,"2011-08-29 23:36:27","es","@USER bullying! vdd! =P","n","","","","",""
108322272217010176,168539336,"2011-08-29 23:36:56","pt","meu irmão foi flagrado fazendo bullying na escola pelas camera e agora tem q fazê trabalho comunitário, burro, kd q um dia me flagaram? rs","n","","","","",""
108323393111199744,86161416,"2011-08-29 23:41:24","es","El Bullying no es nuevo, asi es como uno aprende a defenderse, dejen de criar niños lelos!! Suficiente tienen con lo que ven en la TV!!","n","","","","",""
108327402979065856,136084672,"2011-08-29 23:57:20","pt","@USER aposto que tropeçou no seu calcanhar(caida clássica)e que diabos um banco faz no meio do banheiro?!Isso é Bullying D: D:","n","","","","",""
108329745590124544,53239082,"2011-08-30 00:06:38","pt","parece que eu to sofrendo bullying não usando avatar de peace and love","n","","","","",""
108331154175827968,35036883,"2011-08-30 00:12:14","en","@USER I just get why 1 sort of bullying should be prioritized. Should the Mets only support 1 type of disease based charity too?","n","","","","",""
108332493530333184,197154206,"2011-08-30 00:17:33","en","Fresno Bully Rescue. CA. Be sure to check out our website to see all the latest adoptable dogs at our shelter... HTTPLINK","n","","","","",""
108334694529122304,81366171,"2011-08-30 00:26:18","pt","VEI ,  eu sofro bullying ate no site do marista ou eu sou uma jumenta mesmo que nao consego mecher neste disgrota ?","n","","","","",""
108335381421895680,197241815,"2011-08-30 00:29:02","pt","não sou artista de globo e não saio em revista dizendo que sofri bullying.","n","","","","",""
108336351883182080,74732887,"2011-08-30 00:32:53","pt","“@USER: Sofro bullying na escola..... Why the hell tem um saco de tampinhas de refrigerantes na minha mochila, @USER?”love u","n","","","","",""
108339397979676672,76729455,"2011-08-30 00:44:59","und","@USER HDFOIFDIOJDFJDPOJSFPOJKSOPJSPOSKDOPDSK Q HORROR FAZENDO BULLYING KKKK","n","","","","",""
108340745324335104,27383561,"2011-08-30 00:50:21","en","Damm I think I'm slick bully this dude always offering shit to avoid me for roasting his ass LoL","y","self-disclosure","other","n","bully","none"
108343708210036736,32710351,"2011-08-30 01:02:07","pt","@USER @USER não fala em bullying que #Lorraynne aparece!","n","","","","",""
108344838356860928,113210057,"2011-08-30 01:06:37","ht","Yo lala is a #lowkey bully lmao","y","report","other","n","reporter","none"
108347171195207680,351368248,"2011-08-30 01:15:53","en","@USER o I'm sorry please don't call me a bully","y","self-disclosure","other","n","bully","none"
108348059657838592,343919654,"2011-08-30 01:19:25","en","Spending the last 2 days in Edmonds has made me so nostalgic. I miss when all 6 of us lived under one roof and bullied eachother #goodtimes","y","self-disclosure","other","y","bully","none"
108348066486173696,263458199,"2011-08-30 01:19:26","it","@USER @USER e a toca do bulling haha","n","","","","",""
108349940824145920,23055167,"2011-08-30 01:26:53","pt","@USER @USER @USER Parem com o Bully. =\","n","","","","",""
108350459978334208,60979703,"2011-08-30 01:28:57","en","no bully","n","","","","",""
108350492110893056,259492370,"2011-08-30 01:29:05","pt","olha bullying, esqueci que falar de educação com uma pessoa que não tem é complicado né @USER","n","","","","",""
108352725300940800,130306283,"2011-08-30 01:37:57","en","Well @USER and @USER fight is about to happen and two things made it happen 1 drunk judi and 2 shelly bullying","y","report","other","n","reporter","none"
108353383135584256,331190381,"2011-08-30 01:40:34","en","Miss World Australia Amber Greasley Says She Was a 'Bully Victim' [PHOTOS] - HTTPLINK -  #newmissworldaustralia","n","","","","",""
108355239547121664,309307995,"2011-08-30 01:47:56","es","@USER jajajaja...va...rosada conbinada ;) y nooo...apuesto a q yo t hare bulling primero :D &lt;3","n","","","","",""
108356703006887936,229339256,"2011-08-30 01:53:45","en","“@USER: @USER @USER bully,& X.  On a weekend get away HTTPLINK HTTPLINK” lmao, we on the rise b","n","","","","",""
108358119226228736,38385080,"2011-08-30 01:59:23","en","@USER sorrrrryyy :( I did offer :P awh I'm sure you're bullying someone! :P x","y","accusation","other","y","accuser","none"
108361100478775296,322917463,"2011-08-30 02:11:14","en","My friends are some bullies btw lolx they get a kick out of bullying smh #randomthought","y","report","other","n","reporter","none"
108364221561044992,236682484,"2011-08-30 02:23:38","en","J9 is just trying to bully Atomic because she has the advantage on him #HBS","y","report","other","n","reporter","none"
108364860710076416,359473918,"2011-08-30 02:26:10","en","When I don't have my phone I bully my mom for hers lol","y","self-disclosure","other","y","bully","none"
108365156278472704,83158045,"2011-08-30 02:27:21","es","@USER a TI t quería decir que te vi en la tv y q salías linda pero q = t haría bullying. Se lo dije a tu kissmyass sin querer =(","n","","","","",""
108365294342381568,192786690,"2011-08-30 02:27:54","en","@USER ceh -.- only know how to bully me","y","self-disclosure","other","n","victim","none"
108368072565456896,13968812,"2011-08-30 02:38:56","pt","Estou sofrendo bullying musical. Cadê a @USER pra me salvar dos monstros que nós criamos?","n","","","","",""
108372068025892864,134227225,"2011-08-30 02:54:49","en","@USER lmbo true patience is not in bully vocab","n","","","","",""
108373041234452480,175871570,"2011-08-30 02:58:41","pt","@USER também sofro bullying por isso, vida dificil :/ hahaha","n","","","","",""
108375918690578432,298283176,"2011-08-30 03:10:07","es","Me sorprendió leer en ún artículo de la revista El efecto internet, que el (ciber)bullying puede ser provocado... HTTPLINK","n","","","","",""
108376622536736768,291952241,"2011-08-30 03:12:55","en","it would mean EVERYTHING if you took the time to watch this... STOP THE BULLYING!HTTPLINK?v=7-X3Pu20w24 @USER","n","","","","",""
108376697463767040,291952241,"2011-08-30 03:13:12","en","@USER BULLYING WE'LL STOP IT!!! HTTPLINK","n","","","","",""
108376999936016384,58645689,"2011-08-30 03:14:24","pt","HTTPLINK TO RINDO DO BULLYING NO CARECA ASUHUASHUASHUASHUS","n","","","","",""
108377842009645056,217925672,"2011-08-30 03:17:45","pt","Eu nao pratico Bullying como a @USER diz -'- eu so sou feliz fazendo algumas brincadeirinhas *U*IUHIDUHSIUHDSIUHD s2'","n","","","","",""
108381168302436352,129325842,"2011-08-30 03:30:58","en","Like haha bitch I get to walk and you have to drive! Since ima bully it'll make me feel better","y","self-disclosure","other","n","bully","none"
108391635246776320,34280840,"2011-08-30 04:12:34","en","@USER gamestop bully","n","","","","",""
108394882204311552,22230865,"2011-08-30 04:25:28","en","I will NEVER understand why people think it's okay to bully. I've been on the receiving end of it and TRUST ME. it's not okay. #staystrong","y","self-disclosure","other","n","victim","none"
108397643125899264,116555869,"2011-08-30 04:36:26","en","being bullied by my friends once again... being called a stuck up bitch is not fun. i gave y'all a second chance for nothing!","y","self-disclosure","verbal","n","victim","anger"
108403019661586432,160354941,"2011-08-30 04:57:48","en","@USER lol if I was a bully we were #tagteam bullies. @USER was too!!","y","denial","other","n","bully","none"
108403061982105600,326429279,"2011-08-30 04:57:58","en","@USER The whole world doesn't! Just stop, no one gonna want to follow you since you're new and a bully.","y","accusation","other","n","accuser","none"
108404942355697664,320924627,"2011-08-30 05:05:26","en","Just Saw A Video On YouTube About A Little Boy Bullying A Big Ass Boy . Personally I Think EveryBody Story Is BS . I Wanna No What Happened","n","","","","",""
108411583776034816,41054419,"2011-08-30 05:31:50","en","BULLY (@USER HTTPLINK)","n","","","","",""
108414707219709952,251958817,"2011-08-30 05:44:15","en","@USER Is there a single example of a right wingnut in the media who's not a bully (bolt, jones etc)?","n","","","","",""
108414821288001536,186840075,"2011-08-30 05:44:42","pt","Eu falo ... Eu sofro cara , Bullying demais contra meu estômago  :/","n","","","","",""
108417769673981952,348971776,"2011-08-30 05:56:25","en","What is this I hear about cyber-bullying. #GrammarNAZIs, tell your leader Alphabet Hitler that his days of #evildoing are numbered!!!","n","","","","",""
108420861597458432,84780749,"2011-08-30 06:08:42","in","@USER bagi empek2 nya.. Kasian juga ya tuh nasi, msh ter-bully.. XD","n","","","","",""
108421424175259648,311013504,"2011-08-30 06:10:56","en","@USER yeah it sux i hate it then ppl bully me cuz of it seriously theres no reason for that","y","self-disclosure","other","n","victim","none"
108425108091187200,93657570,"2011-08-30 06:25:34","en","First Lady Michelle Obama discusses America’s ‘culture of bullying’ HTTPLINK via @USER","n","","","","",""
108429959932030976,75467205,"2011-08-30 06:44:51","es","@USER @USER me hacen bullying? las pau? .. nada que la pega de él ! .. el par me tiene q apoyar en todas! con o sin el !","n","","","","",""
108447721790251008,109250613,"2011-08-30 07:55:26","en","are bully sticks for dogs safe: 

are bully sticks for dogs safe

are bully sticks for dogs safe Get healthy and... HTTPLINK","n","","","","",""
108450190729551872,47436261,"2011-08-30 08:05:15","en","@USER Crazy... Ridiculous... Bureaucratic bullying nonsense.. and any other host of expletives u can tag on the end.","n","","","","",""
108450668410445824,309563555,"2011-08-30 08:07:08","en","i want to be bullied","n","","","","",""
108455967766749184,14552091,"2011-08-30 08:28:12","en","@USER lol.. you bully :(","y","self-disclosure","other","n","victim","none"
108457628514000896,29961452,"2011-08-30 08:34:48","en","LOL Junsu always got bully XDD ""Check this video out -- From JYJ_in 부산 HTTPLINK via @USER""","n","","","","",""
108460666586796032,124116995,"2011-08-30 08:46:52","in","Film ini salah satu potret bullying dikalangan anak2 #mynameiskhan","n","","","","",""
108462991426600960,83262511,"2011-08-30 08:56:06","en","@USER ur bully's look official ""no homo"" lol","n","","","","",""
108464992344473600,83609192,"2011-08-30 09:04:04","en","Bring on the rubber bullets I say! The police barricade has been pushed back 100m to 10m. #luthulihouse","n","","","","",""
108466243933179904,94167018,"2011-08-30 09:09:02","pt","Todo mundo escurando #Elo da @USER e eu não?isso é bullying","n","","","","",""
108467414072688640,74953420,"2011-08-30 09:13:41","en","@USER @USER  @USER haha!kidding!:P,we never bully one","y","denial","other","y","bully","none"
108467495408635904,74992098,"2011-08-30 09:14:00","in","Lucuuuu.. BeaTweet @USER: Kartun yg di MNC TV apa dah... Kocak amat kadal gurun di bully ama musang... :))","n","","","","",""
108482786960224256,60281755,"2011-08-30 10:14:46","en","I favorited a @USER video HTTPLINK Pink - Perfect (AHMIR cover) - Anti-Bullying video","n","","","","",""
108493220312383488,180813638,"2011-08-30 10:56:14","en","@USER I know - so cute. Love the way he spinelessly dives in to being a bully to win the girl!","n","","","","",""
108494744417611776,56054309,"2011-08-30 11:02:17","en","The Article Bully Domination System – Grab Your Copy TODAY! HTTPLINK","n","","","","",""
108499824428593152,212012005,"2011-08-30 11:22:28","en","@USER haha nice, well that's not bullying thats just asking :-)","n","","","","",""
108503825660395520,221006908,"2011-08-30 11:38:22","tl","@USER k. jandelle. ang bully mo tlaga. bully ka!","n","","","","",""
108505735918395392,284990149,"2011-08-30 11:45:58","en","How To Handle Bullying In Your Child's Life HTTPLINK","n","","","","",""
108508816211066880,102650175,"2011-08-30 11:58:12","in","@USER : hueeeee :'( aku di bully","n","","","","",""
108510367809945600,295895603,"2011-08-30 12:04:22","en","Push to make Brodie’s Law national – News.com.au: LEGISLATION to tackle workplace bullying across Australia shou... HTTPLINK","n","","","","",""
108511494437744640,288645593,"2011-08-30 12:08:50","en","Childhood Bullying: Different Coping Strategies for Victims | Science | Epoch Times HTTPLINK #bullying #children #psychology","n","","","","",""
108511962262016000,105460294,"2011-08-30 12:10:42","pt","@USER @USER nome de preto mesmo viu, vai sofrer bullying o coitado","n","","","","",""
108513703422468096,149664572,"2011-08-30 12:17:37","pt","#Denunciar_é_combater!Lute contra bullying,violência,assédio e abuso sexual Infanto-juvenil. #quebreosilêncio","n","","","","",""
108513947988131840,70224634,"2011-08-30 12:18:35","en","@USER But he also bullied him and called him out for fucking up in front of teammates. Ruined his confidence. Read that one I linked..","y","report","other","n","reporter","none"
108523898877919232,58639816,"2011-08-30 12:58:08","pt","ESSAS DUAS VACAS @USER @USER FICAM CAUSANDO AQUI CMG ):  bullying","n","","","","",""
108525322449858560,217184600,"2011-08-30 13:03:47","en","08-30-11 Support AB 9 Stop The LGBT Bullying In Schools HTTPLINK #constantcontact","n","","","","",""
108529233864826880,250035569,"2011-08-30 13:19:20","in","@USER iya min ! Jgn bully kami lagi ya ! Kami udah hidup bahagia ! Hiks *lap ingus ke mohawk*","n","","","","",""
108540719953739776,17234598,"2011-08-30 14:04:58","pt","Acertei o guarda-chuva na cabeça do @USER. Pratico bullying.","n","","","","",""
108543837147889664,229183225,"2011-08-30 14:17:22","en","@USER Bulling is violence and humilliation against the weakest","n","","","","",""
108543994992132096,43677200,"2011-08-30 14:17:59","en","Sure this bus is the early teen bully bus :@","n","","","","",""
108544283153408000,38051225,"2011-08-30 14:19:08","en","Did anyone else just see that..... Jesus is bullying me..... @USER","y","self-disclosure","other","n","victim","none"
108545111167746048,205670067,"2011-08-30 14:22:25","en","@USER It's horrible, I don't like my new classmates (＞＿＜) I know some of them and they've bullied me a lot last schoolyear (ﾉД｀)","y","self-disclosure","other","n","victim","none"
108549552495263744,143041804,"2011-08-30 14:40:04","in","@USER maafin ga yaaaaa??? Hahaha iya sama sama maafin aku juga ya la selalu aku ""bully"" hehehe. Selamat Idulfitri :-)","n","","","","",""
108549768187351040,61734729,"2011-08-30 14:40:56","en","i think teuk went to hit someone because someone was bullying donghae? then when they went back, manager-hyun… (cont) HTTPLINK","n","","","","",""
108552124157280256,179452558,"2011-08-30 14:50:17","en","@USER @USER lol if its so good why don't you go then? not to mention the bullying and rape.","n","","","","",""
108552874237239296,103630513,"2011-08-30 14:53:16","en","#waystopissmeoff by being: arrogant, homophobic, sexist, discriminative, liar, or a bully.","n","","","","",""
108555187576242176,118297481,"2011-08-30 15:02:28","en","[QuakerCare.Com] Socially Anxious Kids Are Bully Targets 
    (LiveScience.com): LiveScience.com - Children who... HTTPLINK","n","","","","",""
108559427048706048,189862611,"2011-08-30 15:19:19","pt","A LUA SOFREU BULLYING? EU NÃO SABIA! MAIS UM MOTIVO PRA COMPRAR A YESTEEN","n","","","","",""
108559494140805120,63359191,"2011-08-30 15:19:34","en","I haven't watched Bully Beatdown in a minuteee #lovemayhem","n","","","","",""
108562930764746752,210975600,"2011-08-30 15:33:14","en","CSUSB Health Socially Anxious Kids Are Bully Targets      (LiveScience.com) HTTPLINK","n","","","","",""
108564264616345600,24430630,"2011-08-30 15:38:32","en","Anyone who wants to help stop bullying & child violence,  which I hope includes everyone, please check out this site HTTPLINK","n","","","","",""
108565124180226048,193300181,"2011-08-30 15:41:57","en","MTV VMAs: Kevin Hart jokes he was bullied to host sans pay [Video]  HTTPLINK","n","","","","",""
108568032451903488,66862900,"2011-08-30 15:53:30","es","""Yo no puedo decir,me voy a ir de viaje,y tu(apuntando a un alumno) me lo vas a pagar de tu salario,eso es bulling weh!"" @USER (qro11","n","","","","",""
108570049614331904,282740921,"2011-08-30 16:01:31","pt","@USER isso é a mas pura verda! hj em dia muitas pessoas sofrem de bullying","n","","","","",""
108570195546746880,87764203,"2011-08-30 16:02:06","pt","Pottermore para com essa merda, vc bloqueia logo a parte aonde começa a diversão, esse bullying comigo n chega ao fim né D:","n","","","","",""
108571255938105344,164777283,"2011-08-30 16:06:19","pt","Cerca de 70% de crianças envolvidas com bullying sofrem castigo corporal, mostra pesquisa HTTPLINK via @USER","n","","","","",""
108573739444211712,342308356,"2011-08-30 16:16:11","en","Media Availability: Experts on Bullying and Suicide of LGBT Youth Available for Interview |cam nude web|: Washin... HTTPLINK","n","","","","",""
108576192747155456,54331374,"2011-08-30 16:25:56","en","I hate getting home and not seeing my earth !! :( 
Got no one to bully.. hit ..crack on.. or laugh at  @USER","n","","","","",""
108578076660727808,70799317,"2011-08-30 16:33:25","pt","Pesquisa da Federal de São Carlos: Maioria das crianças ligadas a bullying sofre castigo corporal HTTPLINK #UOL","n","","","","",""
108579798808408064,94912172,"2011-08-30 16:40:16","en","Bold, Stand, Strength, the issue of BULLYING.. #school & other..Truth & some inspiration #moms #kids #teach.. HTTPLINK #dads","n","","","","",""
108580786663469056,45215768,"2011-08-30 16:44:11","pt","@USER nao poxa, nao é bullying!! eu so to preocupada hahaha","n","","","","",""
108581434385633280,210100137,"2011-08-30 16:46:45","pt","Tocou musica da Demi Lovato no video q ele mostrou la no painel...Ele mostrou um clipe da Pink tambem q fala sobre bullying, Fuking Perfect","n","","","","",""
108582156443463680,284039957,"2011-08-30 16:49:38","pt","#Uol \n\t\t\t\tMaioria das crianças ligadas a bullying sofre castigo corporal\n\t\t\t:  HTTPLINK","n","","","","",""
108583089076305920,97648238,"2011-08-30 16:53:20","in","@USER lo terlanjur berojol untuk di bully ha-ha muke lu sengit","n","","","","",""
108583891849322496,219535959,"2011-08-30 16:56:31","en","@USER bully","y","accusation","other","n","accuser","none"
108585487207374848,67128052,"2011-08-30 17:02:52","pt","@USER UHAUHAUAHUAHUHUHAUHA aah meu, isso é bullying.","n","","","","",""
108586757964038144,131862874,"2011-08-30 17:07:55","pt","@USER @USER NÉEE, AFU É BULLYING","n","","","","",""
108587851859509248,284539663,"2011-08-30 17:12:16","en","@USER BULLY!!!!","y","accusation","other","n","accuser","none"
108593844068679680,18080620,"2011-08-30 17:36:04","en","Hey Hey! Ho Ho! Union Bullying is Getting Really Old and Has to Stop HTTPLINK","n","","","","",""
108596961548042240,272643361,"2011-08-30 17:48:27","en","@USER got any wisdom for my fantasy football team, named the Bully Whips?","n","","","","",""
108597587958972416,169134301,"2011-08-30 17:50:57","en","@USER likes to bully me -.-&lt;3","y","self-disclosure","other","y","victim","none"
108598306434859008,91100805,"2011-08-30 17:53:48","en","my cousin called me a bully :( HTTPLINK","y","self-disclosure","other","n","bully","sadness"
108598611583057920,200174287,"2011-08-30 17:55:01","pt","Preciso fazer um script de 10 minutos sobre bullying, Morra língua portuguesa ; Morra Professora !","n","","","","",""
108599012441067520,319644002,"2011-08-30 17:56:36","pt","- verdade @USER isso é #Bullying :/ rsrs '","n","","","","",""
108601356977311744,152619210,"2011-08-30 18:05:55","pt","#SabrinaGarotaSafada fica praticando bulling com a gente , fazendo a gente senti o cheiro das empadas dela KKK","n","","","","",""
108603494885371904,170534516,"2011-08-30 18:14:25","en","Michael Jordan was an adult bully, herbing grown man on the basketball court all day long! 

-The Best Ever-","y","report","other","n","reporter","none"
108603879284944896,91547005,"2011-08-30 18:15:57","in","Galau krn dipingit kshan ddwwweehh...""@USER: Maksud hati ingin nge bully bocah labil itu tapi kenapa saya !""","n","","","","",""
108607184530718720,155891144,"2011-08-30 18:29:05","pt","Galera, amanhã a Defensoria Pública estará ministrando mais uma palestra sobre drogas e bullying no Centro Educacional Vitória Santa Maria","n","","","","",""
108608182699573248,10392012,"2011-08-30 18:33:03","en","#ebz Oh gather round me bully boys  And I'll zing you a zong  Of the windless waveless sunless Ze... HTTPLINK","n","","","","",""
108614671342387200,198849081,"2011-08-30 18:58:50","pt","@USER já está se tornando maldade comigo isso ): bullying. AUSHUAHSAUSH","n","","","","",""
108615930220781568,184556333,"2011-08-30 19:03:50","pt","@USER @USER @USER chega de bullying por hj.. #paz","n","","","","",""
108616946081218560,302952393,"2011-08-30 19:07:52","en","s/o to @USER for being a bully","y","accusation","other","n","accuser","none"
108617629694042112,124160381,"2011-08-30 19:10:35","in","Malam ini di bully oleh berbagai macam suara mengesalkan,","n","","","","",""
108621410011844608,2270051,"2011-08-30 19:25:36","es","@USER el bully se llevo todo los cobres :(","n","","","","",""
108621616572936192,336260242,"2011-08-30 19:26:26","pt","''Bullying é uma coisa tao horrível, por isso eu sempre digo aos meu fãs, nunca façam isso!'' - Demi Lovato","n","","","","",""
108622157235503104,359758553,"2011-08-30 19:28:35","en","I have so much hate for people in my school . Why cant i just be loving . I hope that anyone who ever bullied me gets it back .","y","self-disclosure","other","n","victim","none"
108626171314442240,362222091,"2011-08-30 19:44:32","en","Bullying against alma hahaha","n","","","","",""
108626301606309888,208550034,"2011-08-30 19:45:03","en","@USER weight and now I say with great pride I am very happy and not suffer more bullying","y","self-disclosure","other","n","victim","pride"
108629916588838912,318483503,"2011-08-30 19:59:25","en","Four Steps to Reduce Bullying That Is Happening to YOU!: Bullying can bring us down, especially if it happ... HTTPLINK","n","","","","",""
108634256221286400,155857608,"2011-08-30 20:16:39","en","i bet the fat girl was getting bully (@USER HTTPLINK)","n","","","","",""
108635145317265408,305868332,"2011-08-30 20:20:11","en","@USER you talkin bout knockin heads off man your a bully lmao.","y","accusation","physical","y","accuser","none"
108635959565877248,262875426,"2011-08-30 20:23:25","en","@USER your a bully.","y","accusation","other","n","accuser","none"
108636558881599488,297529823,"2011-08-30 20:25:48","en","The 64 was the school bully with its crude graceless blocky graphics, the Speccy the beautiful underdog with its charming colour clash.","n","","","","",""
108638723868069888,248952808,"2011-08-30 20:34:24","en","That wass my babee / BULLY ! ( :","n","","","","",""
108639880275431424,263800900,"2011-08-30 20:39:00","en","@USER He'll be good at stopping teams bullying #afc, effective against likes of Stoke. But Cahill could have done that too.","n","","","","",""
108642977248849920,36430626,"2011-08-30 20:51:18","es","Hoy le haré Bullying a @USER ... si no me envia los links que le pedí !!! jajajaja #siemprecumplo","n","","","","",""
108651176609857536,94912172,"2011-08-30 21:23:53","en","Fathers can have such an impact to help their Son or daughter through a School Bullying situation #fathers #twitterdads #family","n","","","","",""
108651935283941376,81002129,"2011-08-30 21:26:54","es","@USER lo digo por muchas cosas que leo, es una pena en verdad. Nuestros hijos crecerán rodeados de bullying por pensar diferente","n","","","","",""
108651944393969664,283743944,"2011-08-30 21:26:56","en","@USER I was like mum shut the fuck up it's not bullying :')","y","denial","other","n","bully","none"
108653637261209600,61233101,"2011-08-30 21:33:40","en","I hate bullying commercials. I've honestly never seen bullying. Well I've seen girl bullying, but like not boy bullying.","y","report","other","n","reporter","none"
108654861637263360,333659178,"2011-08-30 21:38:32","pt","A Lua blanco já sofreu bullying na escola hoje é mega famosa um exemplo de diwa u_u","n","","","","",""
108654893484617728,78991396,"2011-08-30 21:38:39","pt","to jogando Bully *-* HAHAHA eu era VICIADA nisso cara *o*","n","","","","",""
108655393848303616,96221922,"2011-08-30 21:40:39","en","@USER WTH! not again! People are just sick. Its sad to see they have nothing better to do then to bully.","y","report","other","n","reporter","sadness"
108655815883358208,72216250,"2011-08-30 21:42:19","pt","sei que vou sofrer bullying","n","","","","",""
108657034425147392,26632399,"2011-08-30 21:47:10","en","Aidan had another good day at school - no checks! I worry there might be a bully in his class - Aidan sounded... HTTPLINK","y","report","other","n","reporter","none"
108657594587037696,186004625,"2011-08-30 21:49:23","en","@USER Please go like the facebook page to help stop bullying HTTPLINK","n","","","","",""
108657874699427840,333071470,"2011-08-30 21:50:30","en","@USER Me haci bullying :c","n","","","","",""
108658106896097280,332020349,"2011-08-30 21:51:26","en","So today in my teen leadership class, this girl started crying cuz she's getting bullied. She almost took her life. Words hurt #stopbullying","y","report","other","n","reporter","none"
108658709189754880,110786708,"2011-08-30 21:53:49","en","Also, wishing Nick would die from diabetes? THAT'S LOW. And then you claim to be against bullying.. Yeah right!","n","","","","",""
108659060299141120,186004625,"2011-08-30 21:55:13","en","@USER Please go like the facebook page to help stop bullying HTTPLINK","n","","","","",""
108660990647861248,186004625,"2011-08-30 22:02:53","en","@USER Please go like the facebook page to help stop bullying HTTPLINK","n","","","","",""
108661353752952832,363177562,"2011-08-30 22:04:20","en","Bullying victims often suffer academically, particularly high-achieving blacks and Latinos HTTPLINK #Psychology","n","","","","",""
108666273700921344,33627348,"2011-08-30 22:23:53","en","According to Peter Griffin there are two type's of people: Bullies and nerds. I'm a bully. Fuck nerds.","y","self-disclosure","other","n","bully","none"
108667901455769600,146190584,"2011-08-30 22:30:21","pt","Ai ja começa o bullying vei","n","","","","",""
108669746366525440,178699287,"2011-08-30 22:37:41","pt","Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. HTTPLINK","n","","","","",""
108670880548257792,283662971,"2011-08-30 22:42:11","en","@USER OMG Darryn has to go, I feel ill everytime he exposes that gross body of his and he's nasty and bullying #BigBrother","y","report","other","n","reporter","none"
