"source","target"
"171598736","247334603"
"171598736","291756142"
"171598736","1071402577"
"171598736","1061029050"
"171598736","78403308"
"171598736","211588974"
"171598736","225921757"
"171598736","242836537"
"171598736","18695134"
"171598736","16789970"
"171598736","1096059529"
"171598736","2955485182"
"171598736","47975734"
"171598736","109287731"
"171598736","515822213"
"171598736","217543151"
"171598736","60828944"
"171598736","264219447"
"171598736","224285242"
"171598736","20597460"
"171598736","278124059"
"171598736","73303753"
"171598736","1262099252"
"171598736","193794406"
"171598736","435500714"
"171598736","235217558"
"171598736","212262370"
"171598736","2891210047"
"171598736","2863210809"
"171598736","266133081"
"171598736","216503958"
"171598736","476256944"
"171598736","236511574"
"171598736","72198806"
"171598736","486694111"
"171598736","29201047"
"171598736","202206694"
"171598736","382791093"
"171598736","19394188"
"171598736","296361085"
"171598736","2856787757"
"171598736","88784440"
"171598736","262756641"
"171598736","75364211"
"171598736","18915145"
"171598736","233737858"
"171598736","229966028"
"171598736","29442313"
"171598736","2962923040"
"171598736","17494010"
"171598736","21111098"
"171598736","43910797"
"171598736","76456274"
"171598736","1074480192"
"171598736","555474658"
"171598736","2964174789"
"171598736","968650362"
"171598736","221162525"
"171598736","970207298"
"171598736","242555999"
"171598736","11651202"
"171598736","39249305"
"171598736","22012091"
"73303753","10615232"
"73303753","235312723"
"73303753","52503751"
"73303753","19739126"
"73303753","14845376"
"73303753","20546536"
"73303753","16056306"
"73303753","18632666"
"73303753","5558312"
"73303753","13218102"
"73303753","18061669"
"73303753","7429102"
"73303753","278145569"
"73303753","339822881"
"73303753","15764644"
"73303753","235190657"
"73303753","162069635"
"73303753","110545675"
"73303753","22523087"
"73303753","21269970"
"73303753","76649729"
"73303753","21157904"
"73303753","19726613"
"73303753","1061029050"
"73303753","78403308"
"73303753","211588974"
"73303753","18695134"
"73303753","16789970"
"73303753","1096059529"
"73303753","2955485182"
"73303753","47975734"
"73303753","235217558"
"73303753","212262370"
"73303753","476256944"
"73303753","202206694"
"73303753","19394188"
"73303753","88784440"
"73303753","262756641"
"73303753","18915145"
"73303753","233737858"
"73303753","229966028"
"73303753","21111098"
"73303753","968650362"
"73303753","221162525"
"73303753","18916432"
"1262099252","21312077"
"1262099252","150078976"
"1262099252","1099199839"
"1262099252","92186819"
"1262099252","15764644"
"1262099252","293131808"
"1262099252","1222257180"
"1262099252","88806753"
"1262099252","1206227149"
"1262099252","1080844782"
"1262099252","24913074"
"1262099252","250188760"
"1262099252","1074518754"
"1262099252","247334603"
"1262099252","242836537"
"1262099252","16789970"
"1262099252","171598736"
"1262099252","266133081"
"1262099252","72198806"
"1262099252","29201047"
"1262099252","2962923040"
"1262099252","17494010"
"1262099252","43910797"
"1262099252","242555999"
"1262099252","1064206014"
"193794406","15394954"
"193794406","15281676"
"193794406","17976923"
"193794406","295685416"
"193794406","25086658"
"193794406","18967498"
"193794406","22831059"
"193794406","22509548"
"193794406","16102244"
"193794406","52503751"
"193794406","19739126"
"193794406","14845376"
"193794406","242926427"
"193794406","20546536"
"193794406","17800215"
"193794406","16056306"
"193794406","18166778"
"193794406","5558312"
"193794406","13218102"
"193794406","74198348"
"193794406","1155212191"
"193794406","15856366"
"193794406","18061669"
"193794406","402719755"
"193794406","278145569"
"193794406","15764644"
"193794406","27676828"
"193794406","20015903"
"193794406","24735461"
"193794406","15160884"
"193794406","34340464"
"193794406","1051446626"
"193794406","237312687"
"193794406","211530910"
"193794406","22527499"
"193794406","234822928"
"193794406","2253968388"
"193794406","163570705"
"193794406","229197216"
"193794406","245408102"
"193794406","246769138"
"193794406","84620376"
"193794406","124224165"
"193794406","88806753"
"193794406","37920978"
"193794406","240760644"
"193794406","550401754"
"193794406","237763317"
"193794406","18566912"
"193794406","233949261"
"193794406","240393970"
"193794406","236916916"
"193794406","19929362"
"193794406","254082173"
"193794406","76350004"
"193794406","161743731"
"193794406","23976316"
"193794406","19926675"
"193794406","1048784496"
"193794406","219429281"
"193794406","235251868"
"193794406","239871673"
"193794406","22055226"
"193794406","19658173"
"193794406","1206227149"
"193794406","224294785"
"193794406","26424123"
"193794406","50152441"
"193794406","240427862"
"193794406","234057152"
"193794406","237299871"
"193794406","18277655"
"193794406","234837632"
"193794406","234022257"
"193794406","15600527"
"193794406","211420609"
"193794406","242873057"
"193794406","234128524"
"193794406","240363117"
"193794406","24773493"
"193794406","1065995022"
"193794406","26778110"
"193794406","15356407"
"193794406","250188760"
"193794406","21269970"
"193794406","249288197"
"193794406","234374703"
"193794406","249787913"
"193794406","211588974"
"193794406","225921757"
"193794406","16789970"
"193794406","47975734"
"193794406","73303753"
"193794406","235217558"
"193794406","212262370"
"193794406","266133081"
"193794406","19394188"
"193794406","296361085"
"193794406","18915145"
"193794406","233737858"
"193794406","968650362"
"193794406","221162525"
"193794406","18916432"
"193794406","48117116"
"193794406","237348797"
"193794406","17544524"
"193794406","23970171"
"193794406","16256269"
"193794406","22012091"
"435500714","150078976"
"435500714","10615232"
"435500714","20546536"
"435500714","16056306"
"435500714","18632666"
"435500714","5558312"
"435500714","237770636"
"435500714","18061669"
"435500714","7429102"
"435500714","92186819"
"435500714","57065141"
"435500714","339822881"
"435500714","600463589"
"435500714","293131808"
"435500714","250188760"
"435500714","21269970"
"435500714","234374703"
"435500714","76649729"
"435500714","1074518754"
"435500714","132278386"
"435500714","15442036"
"435500714","21157904"
"435500714","117501995"
"435500714","109071031"
"435500714","249787913"
"435500714","19726613"
"435500714","247334603"
"435500714","1061029050"
"435500714","211588974"
"435500714","242836537"
"435500714","18695134"
"435500714","16789970"
"435500714","1096059529"
"435500714","109287731"
"435500714","217543151"
"435500714","264219447"
"435500714","224285242"
"435500714","20597460"
"435500714","278124059"
"435500714","171598736"
"435500714","73303753"
"435500714","212262370"
"435500714","266133081"
"435500714","476256944"
"435500714","72198806"
"435500714","486694111"
"435500714","29201047"
"435500714","202206694"
"435500714","382791093"
"435500714","19394188"
"435500714","296361085"
"435500714","1267940407"
"435500714","262756641"
"435500714","75364211"
"435500714","18915145"
"435500714","233737858"
"435500714","229966028"
"435500714","29442313"
"435500714","17494010"
"435500714","21111098"
"435500714","43910797"
"435500714","76456274"
"435500714","221162525"
"435500714","970207298"
"435500714","242555999"
"235217558","17976923"
"235217558","10615232"
"235217558","19739126"
"235217558","14845376"
"235217558","242926427"
"235217558","20546536"
"235217558","31611298"
"235217558","15361570"
"235217558","16056306"
"235217558","18632666"
"235217558","5558312"
"235217558","237770636"
"235217558","13218102"
"235217558","18061669"
"235217558","278145569"
"235217558","339822881"
"235217558","600463589"
"235217558","246341769"
"235217558","234822928"
"235217558","28599820"
"235217558","584012853"
"235217558","249219716"
"235217558","124224165"
"235217558","550401754"
"235217558","18566912"
"235217558","2862577383"
"235217558","219429281"
"235217558","235251868"
"235217558","224294785"
"235217558","19407835"
"235217558","244268646"
"235217558","84119348"
"235217558","20552026"
"235217558","213634439"
"235217558","404132211"
"235217558","29766367"
"235217558","234022257"
"235217558","235271965"
"235217558","242873057"
"235217558","237862972"
"235217558","281540744"
"235217558","137407124"
"235217558","21269970"
"235217558","76649729"
"235217558","21157904"
"235217558","19726613"
"235217558","291756142"
"235217558","1071402577"
"235217558","78403308"
"235217558","211588974"
"235217558","225921757"
"235217558","47975734"
"235217558","515822213"
"235217558","217543151"
"235217558","224285242"
"235217558","73303753"
"235217558","193794406"
"235217558","212262370"
"235217558","2863210809"
"235217558","236511574"
"235217558","202206694"
"235217558","382791093"
"235217558","19394188"
"235217558","296361085"
"235217558","2856787757"
"235217558","88784440"
"235217558","75364211"
"235217558","18915145"
"235217558","233737858"
"235217558","229966028"
"235217558","2962923040"
"235217558","21111098"
"235217558","1074480192"
"235217558","555474658"
"235217558","2964174789"
"235217558","968650362"
"235217558","221162525"
"235217558","18916432"
"235217558","11651202"
"235217558","1209417007"
"212262370","15394954"
"212262370","150078976"
"212262370","10615232"
"212262370","14845376"
"212262370","20546536"
"212262370","16056306"
"212262370","18632666"
"212262370","5558312"
"212262370","13218102"
"212262370","18061669"
"212262370","339822881"
"212262370","600463589"
"212262370","199325935"
"212262370","19926675"
"212262370","234812598"
"212262370","1045853744"
"212262370","1077446982"
"212262370","211901075"
"212262370","234128524"
"212262370","193872188"
"212262370","1065995022"
"212262370","250188760"
"212262370","21269970"
"212262370","234374703"
"212262370","76649729"
"212262370","21157904"
"212262370","249787913"
"212262370","19726613"
"212262370","291756142"
"212262370","1071402577"
"212262370","78403308"
"212262370","211588974"
"212262370","225921757"
"212262370","1096059529"
"212262370","47975734"
"212262370","217543151"
"212262370","264219447"
"212262370","73303753"
"212262370","193794406"
"212262370","235217558"
"212262370","266133081"
"212262370","216503958"
"212262370","476256944"
"212262370","202206694"
"212262370","382791093"
"212262370","19394188"
"212262370","296361085"
"212262370","2856787757"
"212262370","88784440"
"212262370","262756641"
"212262370","75364211"
"212262370","18915145"
"212262370","233737858"
"212262370","229966028"
"212262370","2962923040"
"212262370","1074480192"
"212262370","555474658"
"212262370","968650362"
"212262370","221162525"
"212262370","18916432"
"212262370","1074101017"
"212262370","17544524"
"2891210047","10615232"
"2891210047","19739126"
"2891210047","14845376"
"2891210047","20546536"
"2891210047","16056306"
"2891210047","18632666"
"2891210047","5558312"
"2891210047","13218102"
"2891210047","18061669"
"2891210047","7429102"
"2891210047","92186819"
"2891210047","339822881"
"2891210047","600463589"
"2891210047","37007274"
"2891210047","240393970"
"2891210047","222286905"
"2891210047","21269970"
"2891210047","234374703"
"2891210047","76649729"
"2891210047","21157904"
"2891210047","19726613"
"2891210047","247334603"
"2891210047","291756142"
"2891210047","1071402577"
"2891210047","1061029050"
"2891210047","78403308"
"2891210047","211588974"
"2891210047","225921757"
"2891210047","242836537"
"2891210047","16789970"
"2891210047","1096059529"
"2891210047","2955485182"
"2891210047","47975734"
"2891210047","515822213"
"2891210047","217543151"
"2891210047","264219447"
"2891210047","73303753"
"2891210047","1262099252"
"2891210047","193794406"
"2891210047","235217558"
"2891210047","212262370"
"2891210047","2863210809"
"2891210047","266133081"
"2891210047","216503958"
"2891210047","476256944"
"2891210047","236511574"
"2891210047","486694111"
"2891210047","202206694"
"2891210047","382791093"
"2891210047","19394188"
"2891210047","296361085"
"2891210047","2856787757"
"2891210047","88784440"
"2891210047","262756641"
"2891210047","75364211"
"2891210047","18915145"
"2891210047","233737858"
"2891210047","229966028"
"2891210047","2962923040"
"2891210047","21111098"
"2891210047","1074480192"
"2891210047","555474658"
"2891210047","2964174789"
"2891210047","968650362"
"2891210047","221162525"
"2891210047","242555999"
"2891210047","18916432"
"2891210047","11651202"
"2863210809","234797704"
"2863210809","17976923"
"2863210809","150078976"
"2863210809","10615232"
"2863210809","2975091705"
"2863210809","22509548"
"2863210809","19739126"
"2863210809","14845376"
"2863210809","2963445730"
"2863210809","20546536"
"2863210809","17800215"
"2863210809","16056306"
"2863210809","18632666"
"2863210809","5558312"
"2863210809","13218102"
"2863210809","18061669"
"2863210809","37094727"
"2863210809","7429102"
"2863210809","1099199839"
"2863210809","92186819"
"2863210809","57065141"
"2863210809","339822881"
"2863210809","600463589"
"2863210809","293131808"
"2863210809","2973870195"
"2863210809","168673083"
"2863210809","1060487274"
"2863210809","24745957"
"2863210809","29450962"
"2863210809","2914163523"
"2863210809","2976598347"
"2863210809","2964287128"
"2863210809","2382685057"
"2863210809","234022257"
"2863210809","190328374"
"2863210809","6577802"
"2863210809","137407124"
"2863210809","250188760"
"2863210809","21269970"
"2863210809","249410485"
"2863210809","234374703"
"2863210809","76649729"
"2863210809","1074518754"
"2863210809","132278386"
"2863210809","15442036"
"2863210809","21157904"
"2863210809","117501995"
"2863210809","109071031"
"2863210809","249787913"
"2863210809","19726613"
"2863210809","247334603"
"2863210809","291756142"
"2863210809","1071402577"
"2863210809","1061029050"
"2863210809","78403308"
"2863210809","211588974"
"2863210809","225921757"
"2863210809","242836537"
"2863210809","18695134"
"2863210809","16789970"
"2863210809","1096059529"
"2863210809","2955485182"
"2863210809","47975734"
"2863210809","109287731"
"2863210809","515822213"
"2863210809","217543151"
"2863210809","60828944"
"2863210809","264219447"
"2863210809","224285242"
"2863210809","20597460"
"2863210809","278124059"
"2863210809","171598736"
"2863210809","73303753"
"2863210809","1262099252"
"2863210809","193794406"
"2863210809","435500714"
"2863210809","235217558"
"2863210809","212262370"
"2863210809","2891210047"
"2863210809","266133081"
"2863210809","216503958"
"2863210809","476256944"
"2863210809","236511574"
"2863210809","72198806"
"2863210809","486694111"
"2863210809","29201047"
"2863210809","202206694"
"2863210809","382791093"
"2863210809","19394188"
"2863210809","296361085"
"2863210809","2856787757"
"2863210809","88784440"
"2863210809","262756641"
"2863210809","75364211"
"2863210809","18915145"
"2863210809","233737858"
"2863210809","229966028"
"2863210809","29442313"
"2863210809","2962923040"
"2863210809","17494010"
"2863210809","21111098"
"2863210809","43910797"
"2863210809","76456274"
"2863210809","1074480192"
"2863210809","555474658"
"2863210809","2964174789"
"2863210809","968650362"
"2863210809","221162525"
"2863210809","970207298"
"2863210809","242555999"
"2863210809","18916432"
"2863210809","11651202"
"2863210809","237348797"
"266133081","20209807"
"266133081","234797704"
"266133081","82453460"
"266133081","516880804"
"266133081","74508260"
"266133081","137823987"
"266133081","15394954"
"266133081","30216513"
"266133081","305620929"
"266133081","15281676"
"266133081","17976923"
"266133081","21312077"
"266133081","48086014"
"266133081","14984637"
"266133081","150078976"
"266133081","18137749"
"266133081","10615232"
"266133081","188019606"
"266133081","295685416"
"266133081","25086658"
"266133081","24183358"
"266133081","233761277"
"266133081","76132891"
"266133081","299883942"
"266133081","242761889"
"266133081","18967498"
"266133081","2975091705"
"266133081","1089859058"
"266133081","22831059"
"266133081","22509548"
"266133081","510516465"
"266133081","16102244"
"266133081","235312723"
"266133081","38254095"
"266133081","52503751"
"266133081","23600262"
"266133081","17896154"
"266133081","31801993"
"266133081","78445977"
"266133081","432676344"
"266133081","19739126"
"266133081","161411080"
"266133081","14845376"
"266133081","23712174"
"266133081","22812754"
"266133081","242926427"
"266133081","2963445730"
"266133081","20546536"
"266133081","80612021"
"266133081","31611298"
"266133081","24195214"
"266133081","15361570"
"266133081","17800215"
"266133081","16056306"
"266133081","18805303"
"266133081","18632666"
"266133081","18166778"
"266133081","18909919"
"266133081","851621377"
"266133081","231510077"
"266133081","5558312"
"266133081","237770636"
"266133081","13218102"
"266133081","18030431"
"266133081","74198348"
"266133081","14135426"
"266133081","1155212191"
"266133081","22545491"
"266133081","15856366"
"266133081","18061669"
"266133081","108376246"
"266133081","63169388"
"266133081","377534571"
"266133081","37094727"
"266133081","402719755"
"266133081","7429102"
"266133081","278145569"
"266133081","1099199839"
"266133081","36686040"
"266133081","92186819"
"266133081","57065141"
"266133081","339822881"
"266133081","15751083"
"266133081","600463589"
"266133081","935368364"
"266133081","15764644"
"266133081","242892689"
"266133081","221792092"
"266133081","236279233"
"266133081","164369297"
"266133081","27676828"
"266133081","293131808"
"266133081","34972633"
"266133081","20015903"
"266133081","1410590874"
"266133081","24735461"
"266133081","15160884"
"266133081","34340464"
"266133081","246341769"
"266133081","344972339"
"266133081","1305596696"
"266133081","339852137"
"266133081","234469322"
"266133081","2962891515"
"266133081","2916086925"
"266133081","29501253"
"266133081","58928690"
"266133081","296245061"
"266133081","2964526557"
"266133081","156333623"
"266133081","199325935"
"266133081","1089334250"
"266133081","960962340"
"266133081","249348006"
"266133081","1058717720"
"266133081","1051446626"
"266133081","248735463"
"266133081","1531521632"
"266133081","133832049"
"266133081","19318314"
"266133081","950783972"
"266133081","1134292500"
"266133081","237312687"
"266133081","1080509366"
"266133081","211530910"
"266133081","22527499"
"266133081","1849261916"
"266133081","305216911"
"266133081","161791703"
"266133081","234822928"
"266133081","558769636"
"266133081","2964877294"
"266133081","249339682"
"266133081","2964351843"
"266133081","518644221"
"266133081","148453195"
"266133081","231108733"
"266133081","2929491549"
"266133081","33576489"
"266133081","2973870195"
"266133081","2253968388"
"266133081","1222257180"
"266133081","776664410"
"266133081","1092979962"
"266133081","1058256326"
"266133081","234937222"
"266133081","1289319271"
"266133081","1072008757"
"266133081","235190657"
"266133081","462143773"
"266133081","163570705"
"266133081","162069635"
"266133081","2933760046"
"266133081","292935209"
"266133081","210926192"
"266133081","787373558"
"266133081","2853309155"
"266133081","2730150631"
"266133081","1045110018"
"266133081","789244177"
"266133081","2560169238"
"266133081","976969338"
"266133081","2869746172"
"266133081","229197216"
"266133081","155669457"
"266133081","834069080"
"266133081","168673083"
"266133081","1128514404"
"266133081","314205957"
"266133081","2970279814"
"266133081","995193054"
"266133081","33655490"
"266133081","1068499286"
"266133081","1058917562"
"266133081","1058807868"
"266133081","2968007206"
"266133081","28599820"
"266133081","110545675"
"266133081","122174004"
"266133081","584012853"
"266133081","245408102"
"266133081","1155335864"
"266133081","2962868158"
"266133081","82649553"
"266133081","37007274"
"266133081","1060487274"
"266133081","1058520120"
"266133081","1140648348"
"266133081","168502762"
"266133081","246769138"
"266133081","234906311"
"266133081","164007407"
"266133081","17513304"
"266133081","1060984272"
"266133081","2953713339"
"266133081","1083448909"
"266133081","249219716"
"266133081","237944147"
"266133081","84620376"
"266133081","236960387"
"266133081","242772524"
"266133081","124224165"
"266133081","2953974395"
"266133081","88806753"
"266133081","2951574214"
"266133081","960696949"
"266133081","111635527"
"266133081","37920978"
"266133081","240760644"
"266133081","1051127714"
"266133081","32010840"
"266133081","2976606250"
"266133081","26051676"
"266133081","1908143071"
"266133081","2962681881"
"266133081","22669526"
"266133081","550401754"
"266133081","24745957"
"266133081","2964222544"
"266133081","237763317"
"266133081","2433737761"
"266133081","18566912"
"266133081","1058460818"
"266133081","1071102246"
"266133081","233949261"
"266133081","237814920"
"266133081","1623308912"
"266133081","1092757885"
"266133081","248699486"
"266133081","240393970"
"266133081","467823431"
"266133081","40302336"
"266133081","22523087"
"266133081","245451804"
"266133081","132201224"
"266133081","236916916"
"266133081","19929362"
"266133081","85396297"
"266133081","111635980"
"266133081","222286905"
"266133081","1055907624"
"266133081","198526130"
"266133081","254082173"
"266133081","138770045"
"266133081","937723303"
"266133081","1883356866"
"266133081","2966765501"
"266133081","76350004"
"266133081","50452197"
"266133081","29450962"
"266133081","384913290"
"266133081","33563161"
"266133081","1260172386"
"266133081","193732179"
"266133081","239949176"
"266133081","2970462034"
"266133081","161743731"
"266133081","2293131060"
"266133081","2862577383"
"266133081","23976316"
"266133081","19926675"
"266133081","1048784496"
"266133081","252819642"
"266133081","219429281"
"266133081","1090002997"
"266133081","235251868"
"266133081","1069124515"
"266133081","613725908"
"266133081","234812598"
"266133081","2863006655"
"266133081","2750127259"
"266133081","312134473"
"266133081","1009269193"
"266133081","153944899"
"266133081","241207373"
"266133081","292990703"
"266133081","1077121945"
"266133081","239871673"
"266133081","2914163523"
"266133081","22055226"
"266133081","1055730738"
"266133081","1061385474"
"266133081","1045853744"
"266133081","19658173"
"266133081","258900199"
"266133081","153486399"
"266133081","581141508"
"266133081","963480595"
"266133081","1206227149"
"266133081","2975350155"
"266133081","1037321378"
"266133081","2966205003"
"266133081","224294785"
"266133081","1072382221"
"266133081","26424123"
"266133081","50152441"
"266133081","242426145"
"266133081","240427862"
"266133081","385429543"
"266133081","2964949642"
"266133081","248850174"
"266133081","234057152"
"266133081","2976598347"
"266133081","240385577"
"266133081","2914571740"
"266133081","19407835"
"266133081","16583468"
"266133081","244268646"
"266133081","56864092"
"266133081","33977070"
"266133081","51228911"
"266133081","47798449"
"266133081","237299871"
"266133081","2696643955"
"266133081","1060370282"
"266133081","1128781184"
"266133081","2930635215"
"266133081","1074412920"
"266133081","84119348"
"266133081","20552026"
"266133081","3018670151"
"266133081","18277655"
"266133081","20053279"
"266133081","252249233"
"266133081","950328072"
"266133081","2932617195"
"266133081","2847221717"
"266133081","28602948"
"266133081","213634439"
"266133081","234053893"
"266133081","236899846"
"266133081","442824717"
"266133081","935033864"
"266133081","267854863"
"266133081","236479311"
"266133081","2964287128"
"266133081","233693291"
"266133081","404132211"
"266133081","148006729"
"266133081","234837632"
"266133081","1339931490"
"266133081","2382685057"
"266133081","2965083477"
"266133081","112740986"
"266133081","479872233"
"266133081","2966570782"
"266133081","2966758114"
"266133081","1077446982"
"266133081","2953922782"
"266133081","2953494478"
"266133081","158398519"
"266133081","29766367"
"266133081","25781141"
"266133081","1499993378"
"266133081","20545793"
"266133081","18773159"
"266133081","1135486501"
"266133081","221793778"
"266133081","234022257"
"266133081","1072467470"
"266133081","15600527"
"266133081","1080844782"
"266133081","24913074"
"266133081","2962813893"
"266133081","310310133"
"266133081","237750442"
"266133081","20002401"
"266133081","235271965"
"266133081","211420609"
"266133081","211901075"
"266133081","432771620"
"266133081","942156122"
"266133081","137794015"
"266133081","3044993235"
"266133081","1071900114"
"266133081","381152398"
"266133081","975200486"
"266133081","303861808"
"266133081","117777832"
"266133081","13491312"
"266133081","1262814457"
"266133081","242873057"
"266133081","234128524"
"266133081","2914515430"
"266133081","190328374"
"266133081","2962994194"
"266133081","240363117"
"266133081","6577802"
"266133081","252819323"
"266133081","1058345042"
"266133081","24773493"
"266133081","1074129612"
"266133081","193872188"
"266133081","237862972"
"266133081","1065995022"
"266133081","26778110"
"266133081","281540744"
"266133081","2852998461"
"266133081","137407124"
"266133081","234014087"
"266133081","267938462"
"266133081","76452765"
"266133081","15356407"
"266133081","993153006"
"266133081","250188760"
"266133081","140519774"
"266133081","14275291"
"266133081","21269970"
"266133081","249288197"
"266133081","249410485"
"266133081","234374703"
"266133081","76649729"
"266133081","1074518754"
"266133081","132278386"
"266133081","15442036"
"266133081","21157904"
"266133081","117501995"
"266133081","109071031"
"266133081","249787913"
"266133081","19726613"
"266133081","247334603"
"266133081","291756142"
"266133081","1071402577"
"266133081","1061029050"
"266133081","78403308"
"266133081","211588974"
"266133081","225921757"
"266133081","242836537"
"266133081","18695134"
"266133081","16789970"
"266133081","1096059529"
"266133081","2955485182"
"266133081","47975734"
"266133081","109287731"
"266133081","515822213"
"266133081","217543151"
"266133081","60828944"
"266133081","264219447"
"266133081","224285242"
"266133081","20597460"
"266133081","278124059"
"266133081","171598736"
"266133081","73303753"
"266133081","1262099252"
"266133081","193794406"
"266133081","435500714"
"266133081","235217558"
"266133081","212262370"
"266133081","2891210047"
"266133081","2863210809"
"266133081","216503958"
"266133081","476256944"
"266133081","236511574"
"266133081","72198806"
"266133081","486694111"
"266133081","29201047"
"266133081","202206694"
"266133081","382791093"
"266133081","19394188"
"266133081","296361085"
"266133081","2856787757"
"266133081","1267940407"
"266133081","88784440"
"266133081","262756641"
"266133081","75364211"
"266133081","18915145"
"266133081","233737858"
"266133081","229966028"
"266133081","29442313"
"266133081","2962923040"
"266133081","17494010"
"266133081","21111098"
"266133081","43910797"
"266133081","76456274"
"266133081","1074480192"
"266133081","555474658"
"266133081","2964174789"
"266133081","968650362"
"266133081","221162525"
"266133081","970207298"
"266133081","242555999"
"266133081","18916432"
"266133081","2724095695"
"266133081","11651202"
"266133081","48117116"
"266133081","2974648323"
"266133081","1209417007"
"266133081","1074101017"
"266133081","237348797"
"266133081","17544524"
"266133081","23124635"
"266133081","23970171"
"266133081","1064206014"
"266133081","1058051748"
"266133081","2482022082"
"266133081","2861616083"
"266133081","1880674038"
"266133081","232992031"
"266133081","1444015610"
"266133081","39249305"
"266133081","239905257"
"266133081","1055685948"
"266133081","1382011333"
"266133081","20467163"
"266133081","16256269"
"266133081","22012091"
"266133081","240812994"
"216503958","14845376"
"216503958","5558312"
"216503958","18061669"
"216503958","199325935"
"216503958","234812598"
"216503958","1045853744"
"216503958","211901075"
"216503958","234128524"
"216503958","193872188"
"216503958","1065995022"
"216503958","21269970"
"216503958","234374703"
"216503958","193794406"
"216503958","212262370"
"216503958","29201047"
"216503958","233737858"
"216503958","1074101017"
"216503958","17544524"
"476256944","150078976"
"476256944","10615232"
"476256944","38254095"
"476256944","18061669"
"476256944","7429102"
"476256944","1099199839"
"476256944","92186819"
"476256944","57065141"
"476256944","15764644"
"476256944","293131808"
"476256944","344972339"
"476256944","29501253"
"476256944","40302336"
"476256944","292990703"
"476256944","250188760"
"476256944","234374703"
"476256944","76649729"
"476256944","1074518754"
"476256944","132278386"
"476256944","15442036"
"476256944","21157904"
"476256944","117501995"
"476256944","109071031"
"476256944","249787913"
"476256944","19726613"
"476256944","247334603"
"476256944","242836537"
"476256944","18695134"
"476256944","16789970"
"476256944","109287731"
"476256944","60828944"
"476256944","224285242"
"476256944","20597460"
"476256944","278124059"
"476256944","171598736"
"476256944","72198806"
"476256944","486694111"
"476256944","29201047"
"476256944","29442313"
"476256944","17494010"
"476256944","43910797"
"476256944","76456274"
"476256944","970207298"
"476256944","242555999"
"236511574","15281676"
"236511574","150078976"
"236511574","18137749"
"236511574","188019606"
"236511574","31801993"
"236511574","14845376"
"236511574","31611298"
"236511574","24195214"
"236511574","18061669"
"236511574","7429102"
"236511574","1099199839"
"236511574","92186819"
"236511574","57065141"
"236511574","339822881"
"236511574","600463589"
"236511574","15764644"
"236511574","293131808"
"236511574","249348006"
"236511574","248735463"
"236511574","787373558"
"236511574","1045110018"
"236511574","2869746172"
"236511574","2970279814"
"236511574","28599820"
"236511574","124224165"
"236511574","22669526"
"236511574","24745957"
"236511574","233949261"
"236511574","85396297"
"236511574","111635980"
"236511574","138770045"
"236511574","29450962"
"236511574","2863006655"
"236511574","258900199"
"236511574","153486399"
"236511574","385429543"
"236511574","2914571740"
"236511574","2696643955"
"236511574","20552026"
"236511574","25781141"
"236511574","20545793"
"236511574","20002401"
"236511574","381152398"
"236511574","237862972"
"236511574","250188760"
"236511574","21269970"
"236511574","234374703"
"236511574","76649729"
"236511574","1074518754"
"236511574","132278386"
"236511574","15442036"
"236511574","21157904"
"236511574","117501995"
"236511574","109071031"
"236511574","249787913"
"236511574","19726613"
"236511574","247334603"
"236511574","291756142"
"236511574","1071402577"
"236511574","1061029050"
"236511574","78403308"
"236511574","211588974"
"236511574","225921757"
"236511574","18695134"
"236511574","16789970"
"236511574","1096059529"
"236511574","2955485182"
"236511574","109287731"
"236511574","515822213"
"236511574","60828944"
"236511574","224285242"
"236511574","20597460"
"236511574","278124059"
"236511574","171598736"
"236511574","73303753"
"236511574","1262099252"
"236511574","193794406"
"236511574","235217558"
"236511574","212262370"
"236511574","2891210047"
"236511574","2863210809"
"236511574","266133081"
"236511574","216503958"
"236511574","72198806"
"236511574","486694111"
"236511574","29201047"
"236511574","202206694"
"236511574","382791093"
"236511574","296361085"
"236511574","2856787757"
"236511574","75364211"
"236511574","18915145"
"236511574","233737858"
"236511574","29442313"
"236511574","2962923040"
"236511574","17494010"
"236511574","43910797"
"236511574","76456274"
"236511574","555474658"
"236511574","2964174789"
"236511574","221162525"
"236511574","970207298"
"236511574","242555999"
"236511574","11651202"
"236511574","22012091"
"236511574","240812994"
"72198806","21312077"
"72198806","150078976"
"72198806","22812754"
"72198806","63169388"
"72198806","7429102"
"72198806","1099199839"
"72198806","92186819"
"72198806","15764644"
"72198806","221792092"
"72198806","164369297"
"72198806","293131808"
"72198806","33576489"
"72198806","1058520120"
"72198806","1051127714"
"72198806","40302336"
"72198806","111635980"
"72198806","29450962"
"72198806","33563161"
"72198806","2970462034"
"72198806","258900199"
"72198806","1206227149"
"72198806","84119348"
"72198806","1072467470"
"72198806","20002401"
"72198806","381152398"
"72198806","250188760"
"72198806","140519774"
"72198806","234374703"
"72198806","1074518754"
"72198806","132278386"
"72198806","15442036"
"72198806","117501995"
"72198806","109071031"
"72198806","249787913"
"72198806","19726613"
"72198806","247334603"
"72198806","1061029050"
"72198806","211588974"
"72198806","242836537"
"72198806","18695134"
"72198806","16789970"
"72198806","1096059529"
"72198806","109287731"
"72198806","60828944"
"72198806","224285242"
"72198806","20597460"
"72198806","278124059"
"72198806","171598736"
